,date,sitio,precipitacion,tempmax,tempmin,temp_air_celcius
316,11/11/1968,BARRIOMARTIN (MOLINO PIQUERAS),0,10,0,5
317,12/11/1968,BARRIOMARTIN (MOLINO PIQUERAS),0,10,-2,4
318,13/11/1968,BARRIOMARTIN (MOLINO PIQUERAS),0,9,-2,3.5
319,14/11/1968,BARRIOMARTIN (MOLINO PIQUERAS),0,11,4,7.5
320,15/11/1968,BARRIOMARTIN (MOLINO PIQUERAS),8,8,2,5
321,16/11/1968,BARRIOMARTIN (MOLINO PIQUERAS),0,7.5,6,6.75
322,17/11/1968,BARRIOMARTIN (MOLINO PIQUERAS),0,2,-2,0
323,18/11/1968,BARRIOMARTIN (MOLINO PIQUERAS),0,8.5,-4,2.25
324,19/11/1968,BARRIOMARTIN (MOLINO PIQUERAS),0,11,-3,4
325,20/11/1968,BARRIOMARTIN (MOLINO PIQUERAS),0,11,2,6.5
326,21/11/1968,BARRIOMARTIN (MOLINO PIQUERAS),0,13,0,6.5
327,22/11/1968,BARRIOMARTIN (MOLINO PIQUERAS),0,18,3,10.5
328,23/11/1968,BARRIOMARTIN (MOLINO PIQUERAS),0,17,3,10
329,24/11/1968,BARRIOMARTIN (MOLINO PIQUERAS),0,18,2,10
330,25/11/1968,BARRIOMARTIN (MOLINO PIQUERAS),0,18.5,2,10.25
331,26/11/1968,BARRIOMARTIN (MOLINO PIQUERAS),0,15,2.5,8.75
332,27/11/1968,BARRIOMARTIN (MOLINO PIQUERAS),12.2,15,0,7.5
333,28/11/1968,BARRIOMARTIN (MOLINO PIQUERAS),9.8,6,0,3
334,29/11/1968,BARRIOMARTIN (MOLINO PIQUERAS),0,10,2.5,6.25
335,30/11/1968,BARRIOMARTIN (MOLINO PIQUERAS),0,9,4.5,6.75
336,01/12/1968,BARRIOMARTIN (MOLINO PIQUERAS),0,7,-3,2
337,02/12/1968,BARRIOMARTIN (MOLINO PIQUERAS),2.6,4,-1.5,1.25
338,03/12/1968,BARRIOMARTIN (MOLINO PIQUERAS),0,8,1,4.5
339,04/12/1968,BARRIOMARTIN (MOLINO PIQUERAS),0,9,-1,4
340,05/12/1968,BARRIOMARTIN (MOLINO PIQUERAS),0,5,-2,1.5
341,06/12/1968,BARRIOMARTIN (MOLINO PIQUERAS),0,6,2,4
342,07/12/1968,BARRIOMARTIN (MOLINO PIQUERAS),8.1,5,3,4
343,08/12/1968,BARRIOMARTIN (MOLINO PIQUERAS),2.2,6,2,4
344,09/12/1968,BARRIOMARTIN (MOLINO PIQUERAS),5.2,3,2,2.5
345,10/12/1968,BARRIOMARTIN (MOLINO PIQUERAS),10.2,2.5,-1,0.75
346,11/12/1968,BARRIOMARTIN (MOLINO PIQUERAS),1.9,1,-1,0
347,12/12/1968,BARRIOMARTIN (MOLINO PIQUERAS),0,0.5,-1,-0.25
348,13/12/1968,BARRIOMARTIN (MOLINO PIQUERAS),2.1,0.5,-1,-0.25
349,14/12/1968,BARRIOMARTIN (MOLINO PIQUERAS),1.2,3,-3,0
350,15/12/1968,BARRIOMARTIN (MOLINO PIQUERAS),34.7,2,0,1
351,16/12/1968,BARRIOMARTIN (MOLINO PIQUERAS),45.5,3,0,1.5
352,17/12/1968,BARRIOMARTIN (MOLINO PIQUERAS),46.9,2,0,1
353,18/12/1968,BARRIOMARTIN (MOLINO PIQUERAS),2,1,-2,-0.5
354,19/12/1968,BARRIOMARTIN (MOLINO PIQUERAS),0,3,-2,0.5
355,20/12/1968,BARRIOMARTIN (MOLINO PIQUERAS),0,4,-4,0
356,21/12/1968,BARRIOMARTIN (MOLINO PIQUERAS),0,10,0,5
357,22/12/1968,BARRIOMARTIN (MOLINO PIQUERAS),0,9,2,5.5
358,23/12/1968,BARRIOMARTIN (MOLINO PIQUERAS),0,11,0.5,5.75
359,24/12/1968,BARRIOMARTIN (MOLINO PIQUERAS),0,9,2,5.5
360,25/12/1968,BARRIOMARTIN (MOLINO PIQUERAS),0,9.5,-1,4.25
361,26/12/1968,BARRIOMARTIN (MOLINO PIQUERAS),0.6,9.5,1.5,5.5
362,27/12/1968,BARRIOMARTIN (MOLINO PIQUERAS),0.8,0.5,-1.5,-0.5
363,28/12/1968,BARRIOMARTIN (MOLINO PIQUERAS),0.3,2,-5,-1.5
364,29/12/1968,BARRIOMARTIN (MOLINO PIQUERAS),0,3,-5,-1
365,30/12/1968,BARRIOMARTIN (MOLINO PIQUERAS),0,1,-5.5,-2.25
366,31/12/1968,BARRIOMARTIN (MOLINO PIQUERAS),0,0,-6,-3
367,01/01/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,5,-6.5,-0.75
368,02/01/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,9,-2.5,3.25
369,03/01/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,8,-1,3.5
370,04/01/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,8,-5,1.5
371,05/01/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,-1,-6,-3.5
372,06/01/1969,BARRIOMARTIN (MOLINO PIQUERAS),2.6,-1,-2,-1.5
373,07/01/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,-1,-1.5,-1.25
374,08/01/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,-1.5,-7,-4.25
375,09/01/1969,BARRIOMARTIN (MOLINO PIQUERAS),9.5,4,-7,-1.5
376,10/01/1969,BARRIOMARTIN (MOLINO PIQUERAS),2.2,1,0,0.5
377,11/01/1969,BARRIOMARTIN (MOLINO PIQUERAS),5.6,5,0.5,2.75
378,12/01/1969,BARRIOMARTIN (MOLINO PIQUERAS),13.6,5,1,3
379,13/01/1969,BARRIOMARTIN (MOLINO PIQUERAS),18,4,1,2.5
380,14/01/1969,BARRIOMARTIN (MOLINO PIQUERAS),0.2,4,-1,1.5
381,15/01/1969,BARRIOMARTIN (MOLINO PIQUERAS),5.6,3,-1,1
382,16/01/1969,BARRIOMARTIN (MOLINO PIQUERAS),0.3,6,0.5,3.25
383,17/01/1969,BARRIOMARTIN (MOLINO PIQUERAS),1.7,8,-2,3
384,18/01/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,9,4,6.5
385,19/01/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,9.5,4,6.75
386,20/01/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,14,1,7.5
387,21/01/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,15,1,8
388,22/01/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,13.5,1.5,7.5
389,23/01/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,15,5,10
390,24/01/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,18,3,10.5
391,25/01/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,17,1.5,9.25
392,26/01/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,9,-1,4
393,27/01/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,10,1,5.5
394,28/01/1969,BARRIOMARTIN (MOLINO PIQUERAS),3.8,6.5,2,4.25
395,29/01/1969,BARRIOMARTIN (MOLINO PIQUERAS),2.4,6,1.5,3.75
396,30/01/1969,BARRIOMARTIN (MOLINO PIQUERAS),0.7,4,-1,1.5
397,31/01/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,10,-3,3.5
398,01/02/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,9,-3,3
399,02/02/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,8,-4,2
400,03/02/1969,BARRIOMARTIN (MOLINO PIQUERAS),2.9,2.5,-2,0.25
401,04/02/1969,BARRIOMARTIN (MOLINO PIQUERAS),0.4,-3,-6,-4.5
402,05/02/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,-0.5,-7,-3.75
403,06/02/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,11,-4.5,3.25
404,07/02/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,10.5,-4,3.25
405,08/02/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,14,-3,5.5
406,09/02/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,5.5,-5,0.25
407,10/02/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,5.5,-7,-0.75
408,11/02/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,6,-7,-0.5
409,12/02/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,10,-1,4.5
410,13/02/1969,BARRIOMARTIN (MOLINO PIQUERAS),3.3,3,-1,1
411,14/02/1969,BARRIOMARTIN (MOLINO PIQUERAS),0.4,-1,-5.5,-3.25
412,15/02/1969,BARRIOMARTIN (MOLINO PIQUERAS),4,2,-10,-4
413,16/02/1969,BARRIOMARTIN (MOLINO PIQUERAS),1.2,2,-9,-3.5
414,17/02/1969,BARRIOMARTIN (MOLINO PIQUERAS),6.6,4.5,-6,-0.75
415,18/02/1969,BARRIOMARTIN (MOLINO PIQUERAS),31.9,4,-2,1
416,19/02/1969,BARRIOMARTIN (MOLINO PIQUERAS),6,5,-1,2
417,20/02/1969,BARRIOMARTIN (MOLINO PIQUERAS),0.5,6,-1,2.5
418,21/02/1969,BARRIOMARTIN (MOLINO PIQUERAS),13.5,4,1,2.5
419,22/02/1969,BARRIOMARTIN (MOLINO PIQUERAS),13.5,5,1,3
420,23/02/1969,BARRIOMARTIN (MOLINO PIQUERAS),1.6,5,0,2.5
421,24/02/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,5,-3,1
422,25/02/1969,BARRIOMARTIN (MOLINO PIQUERAS),0.8,8.5,-3,2.75
423,26/02/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,12,-5,3.5
424,27/02/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,6,-2,2
425,28/02/1969,BARRIOMARTIN (MOLINO PIQUERAS),12.8,0,-1,-0.5
426,01/03/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,8,-8.5,-0.25
427,02/03/1969,BARRIOMARTIN (MOLINO PIQUERAS),6.5,3,-3.5,-0.25
428,03/03/1969,BARRIOMARTIN (MOLINO PIQUERAS),1.2,10.5,-6,2.25
429,04/03/1969,BARRIOMARTIN (MOLINO PIQUERAS),5.7,0,-2.5,-1.25
430,05/03/1969,BARRIOMARTIN (MOLINO PIQUERAS),0.3,3,-1.5,0.75
431,06/03/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,6,-1,2.5
432,07/03/1969,BARRIOMARTIN (MOLINO PIQUERAS),2.5,7,-2,2.5
433,08/03/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,12,-1,5.5
434,09/03/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,11,-1,5
435,10/03/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,8.5,1,4.75
436,11/03/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,13,1.5,7.25
437,12/03/1969,BARRIOMARTIN (MOLINO PIQUERAS),19,13.5,4,8.75
438,13/03/1969,BARRIOMARTIN (MOLINO PIQUERAS),16.8,9,4.5,6.75
439,14/03/1969,BARRIOMARTIN (MOLINO PIQUERAS),22.3,11.5,5,8.25
440,15/03/1969,BARRIOMARTIN (MOLINO PIQUERAS),8.1,11.5,4.5,8
441,16/03/1969,BARRIOMARTIN (MOLINO PIQUERAS),34.5,6,4,5
442,17/03/1969,BARRIOMARTIN (MOLINO PIQUERAS),3.2,9.5,3,6.25
443,18/03/1969,BARRIOMARTIN (MOLINO PIQUERAS),18.6,10,4,7
444,19/03/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,11.5,4,7.75
445,20/03/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,13,0.5,6.75
446,21/03/1969,BARRIOMARTIN (MOLINO PIQUERAS),4,17,0,8.5
447,22/03/1969,BARRIOMARTIN (MOLINO PIQUERAS),4,6,0,3
448,23/03/1969,BARRIOMARTIN (MOLINO PIQUERAS),0.4,11,2.5,6.75
449,24/03/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,10,2,6
450,25/03/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,13,-3.5,4.75
451,26/03/1969,BARRIOMARTIN (MOLINO PIQUERAS),0.4,5.5,-4.5,0.5
452,27/03/1969,BARRIOMARTIN (MOLINO PIQUERAS),2.3,4,-4,0
453,28/03/1969,BARRIOMARTIN (MOLINO PIQUERAS),2.9,2,-4,-1
454,29/03/1969,BARRIOMARTIN (MOLINO PIQUERAS),0.2,1.5,-6,-2.25
455,30/03/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,11,-5,3
456,31/03/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,9,-2,3.5
457,01/04/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,12.5,-2,5.25
458,02/04/1969,BARRIOMARTIN (MOLINO PIQUERAS),5.9,8.5,-1,3.75
459,03/04/1969,BARRIOMARTIN (MOLINO PIQUERAS),2.9,5.5,-0.5,2.5
460,04/04/1969,BARRIOMARTIN (MOLINO PIQUERAS),1.4,4,0,2
461,05/04/1969,BARRIOMARTIN (MOLINO PIQUERAS),10,4,0,2
462,06/04/1969,BARRIOMARTIN (MOLINO PIQUERAS),3.2,10,0,5
463,07/04/1969,BARRIOMARTIN (MOLINO PIQUERAS),2.8,8,1,4.5
464,08/04/1969,BARRIOMARTIN (MOLINO PIQUERAS),0.4,8,2,5
465,09/04/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,11.5,2,6.75
466,10/04/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,15,3,9
467,11/04/1969,BARRIOMARTIN (MOLINO PIQUERAS),1.1,22,4,13
468,12/04/1969,BARRIOMARTIN (MOLINO PIQUERAS),0.3,9.5,8,8.75
469,13/04/1969,BARRIOMARTIN (MOLINO PIQUERAS),1.2,7,1,4
470,14/04/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,6,0,3
471,15/04/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,11,2,6.5
472,16/04/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,16,2,9
473,17/04/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,20,3,11.5
474,18/04/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,22.5,3.5,13
475,19/04/1969,BARRIOMARTIN (MOLINO PIQUERAS),1.1,20.5,5,12.75
476,20/04/1969,BARRIOMARTIN (MOLINO PIQUERAS),0.9,15,2.5,8.75
477,21/04/1969,BARRIOMARTIN (MOLINO PIQUERAS),8.7,10,4,7
478,22/04/1969,BARRIOMARTIN (MOLINO PIQUERAS),0.5,15,5,10
479,23/04/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,15,8,11.5
480,24/04/1969,BARRIOMARTIN (MOLINO PIQUERAS),0.3,22,5,13.5
481,25/04/1969,BARRIOMARTIN (MOLINO PIQUERAS),4.3,17,7,12
482,26/04/1969,BARRIOMARTIN (MOLINO PIQUERAS),10.9,17.5,9.5,13.5
483,27/04/1969,BARRIOMARTIN (MOLINO PIQUERAS),7.4,5.5,4,4.75
484,28/04/1969,BARRIOMARTIN (MOLINO PIQUERAS),1.8,5,1,3
485,29/04/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,7.5,0,3.75
486,30/04/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,14,1,7.5
487,01/05/1969,BARRIOMARTIN (MOLINO PIQUERAS),2,12,2,7
488,02/05/1969,BARRIOMARTIN (MOLINO PIQUERAS),16,13.5,4.5,9
489,03/05/1969,BARRIOMARTIN (MOLINO PIQUERAS),4.9,11,4,7.5
490,04/05/1969,BARRIOMARTIN (MOLINO PIQUERAS),10.9,11,4,7.5
491,05/05/1969,BARRIOMARTIN (MOLINO PIQUERAS),0.3,11.5,0,5.75
492,06/05/1969,BARRIOMARTIN (MOLINO PIQUERAS),2.5,14,2,8
493,07/05/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,13.5,3,8.25
494,08/05/1969,BARRIOMARTIN (MOLINO PIQUERAS),0.6,15,6,10.5
495,09/05/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,22,8,15
496,10/05/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,25,7,16
497,11/05/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,27.5,9,18.25
498,12/05/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,27,10,18.5
499,13/05/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,25,7,16
500,14/05/1969,BARRIOMARTIN (MOLINO PIQUERAS),0.7,19,11,15
501,15/05/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,22.5,5,13.75
502,16/05/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,20,6,13
503,17/05/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,21,5,13
504,18/05/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,10,5,7.5
505,19/05/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,11,2,6.5
506,20/05/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,22,-3,9.5
507,21/05/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,24,4,14
508,22/05/1969,BARRIOMARTIN (MOLINO PIQUERAS),1.4,24.5,8,16.25
509,23/05/1969,BARRIOMARTIN (MOLINO PIQUERAS),11.6,19.5,5,12.25
510,24/05/1969,BARRIOMARTIN (MOLINO PIQUERAS),5.8,10.5,7,8.75
511,25/05/1969,BARRIOMARTIN (MOLINO PIQUERAS),1.6,15,5,10
512,26/05/1969,BARRIOMARTIN (MOLINO PIQUERAS),4,16,-1,7.5
513,27/05/1969,BARRIOMARTIN (MOLINO PIQUERAS),7,13.5,6,9.75
514,28/05/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,14,2,8
515,29/05/1969,BARRIOMARTIN (MOLINO PIQUERAS),4.2,15,5,10
516,30/05/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,13.5,4,8.75
517,31/05/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,16,1,8.5
518,01/06/1969,BARRIOMARTIN (MOLINO PIQUERAS),6.5,14.5,5,9.75
519,02/06/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,9.5,2,5.75
520,03/06/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,19.5,7.5,13.5
521,04/06/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,17,7.5,12.25
522,05/06/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,14,5,9.5
523,06/06/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,18,1,9.5
524,07/06/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,24.5,3,13.75
525,08/06/1969,BARRIOMARTIN (MOLINO PIQUERAS),34.6,25.5,5,15.25
526,09/06/1969,BARRIOMARTIN (MOLINO PIQUERAS),27.7,13,9,11
527,10/06/1969,BARRIOMARTIN (MOLINO PIQUERAS),4.3,20.5,8,14.25
528,11/06/1969,BARRIOMARTIN (MOLINO PIQUERAS),3.4,15,10,12.5
529,12/06/1969,BARRIOMARTIN (MOLINO PIQUERAS),4.9,17.5,8,12.75
530,13/06/1969,BARRIOMARTIN (MOLINO PIQUERAS),1.3,19,8,13.5
531,14/06/1969,BARRIOMARTIN (MOLINO PIQUERAS),5.5,20,9,14.5
532,15/06/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,21,8,14.5
533,16/06/1969,BARRIOMARTIN (MOLINO PIQUERAS),0.2,18.5,8.5,13.5
534,17/06/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,22.5,6,14.25
535,18/06/1969,BARRIOMARTIN (MOLINO PIQUERAS),0.4,18,9.5,13.75
536,19/06/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,20,5,12.5
537,20/06/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,24.5,5,14.75
538,21/06/1969,BARRIOMARTIN (MOLINO PIQUERAS),3.5,23,11,17
539,22/06/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,22.5,8,15.25
540,23/06/1969,BARRIOMARTIN (MOLINO PIQUERAS),8.2,16.5,7,11.75
541,24/06/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,16.5,3,9.75
542,25/06/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,24,4,14
543,26/06/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,28.5,10,19.25
544,27/06/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,28,12,20
545,28/06/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,29,11,20
546,29/06/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,33.5,11,22.25
547,30/06/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,32,13,22.5
548,01/07/1969,BARRIOMARTIN (MOLINO PIQUERAS),20.3,21.5,13,17.25
549,02/07/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,21.5,11,16.25
550,03/07/1969,BARRIOMARTIN (MOLINO PIQUERAS),0.6,26.5,10.5,18.5
551,04/07/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,28.5,11,19.75
552,05/07/1969,BARRIOMARTIN (MOLINO PIQUERAS),4.5,28,12,20
553,06/07/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,23,10,16.5
554,07/07/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,15,9,12
555,08/07/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,22,3,12.5
556,09/07/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,22,5,13.5
557,10/07/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,18,5,11.5
558,11/07/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,22.5,6.5,14.5
559,12/07/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,28.5,11,19.75
560,13/07/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,32,12,22
561,14/07/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,33,11,22
562,15/07/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,33,12,22.5
563,16/07/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,33,12,22.5
564,17/07/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,34,12,23
565,18/07/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,38,14,26
566,19/07/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,36,14,25
567,20/07/1969,BARRIOMARTIN (MOLINO PIQUERAS),0.2,36,14.5,25.25
568,21/07/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,36,15,25.5
569,22/07/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,37.5,15,26.25
570,23/07/1969,BARRIOMARTIN (MOLINO PIQUERAS),0.9,35.5,14,24.75
571,24/07/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,31,12,21.5
572,25/07/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,26.5,11,18.75
573,26/07/1969,BARRIOMARTIN (MOLINO PIQUERAS),12,30,13,21.5
574,27/07/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,23,15,19
575,28/07/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,32,13,22.5
576,29/07/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,21,9,15
577,30/07/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,30,6,18
578,31/07/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,35,10,22.5
579,01/08/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,33,12,22.5
580,02/08/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,23,10,16.5
581,03/08/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,20,9,14.5
582,04/08/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,33,12,22.5
583,05/08/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,33.5,15,24.25
584,06/08/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,33.5,11,22.25
585,07/08/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,37.5,13,25.25
586,08/08/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,36,13.5,24.75
587,09/08/1969,BARRIOMARTIN (MOLINO PIQUERAS),0.3,29.5,15,22.25
588,10/08/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,30,12,21
589,11/08/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,32,13,22.5
590,12/08/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,33,13,23
591,13/08/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,32,14,23
592,14/08/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,34,13,23.5
593,15/08/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,26,10,18
594,16/08/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,26,11,18.5
595,17/08/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,22.5,9,15.75
596,18/08/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,27.5,6,16.75
597,19/08/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,31,11,21
598,20/08/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,34,11,22.5
599,21/08/1969,BARRIOMARTIN (MOLINO PIQUERAS),1.9,35,11,23
600,22/08/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,25,10,17.5
601,23/08/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,21,9,15
602,24/08/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,20,9,14.5
603,25/08/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,22,10,16
604,26/08/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,22,9,15.5
605,27/08/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,21,9,15
606,28/08/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,21.5,8,14.75
607,29/08/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,22,9,15.5
608,30/08/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,22,8,15
609,31/08/1969,BARRIOMARTIN (MOLINO PIQUERAS),16.3,19,8,13.5
610,01/09/1969,BARRIOMARTIN (MOLINO PIQUERAS),24.3,13,9,11
611,02/09/1969,BARRIOMARTIN (MOLINO PIQUERAS),11.5,19,8.5,13.75
612,03/09/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,20,7,13.5
613,04/09/1969,BARRIOMARTIN (MOLINO PIQUERAS),1.3,21.5,11,16.25
614,05/09/1969,BARRIOMARTIN (MOLINO PIQUERAS),4.1,22,10,16
615,06/09/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,19,9,14
616,07/09/1969,BARRIOMARTIN (MOLINO PIQUERAS),10.5,16,8,12
617,08/09/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,18,10,14
618,09/09/1969,BARRIOMARTIN (MOLINO PIQUERAS),1.1,17.5,7,12.25
619,10/09/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,26,7,16.5
620,11/09/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,26.5,6,16.25
621,12/09/1969,BARRIOMARTIN (MOLINO PIQUERAS),12.5,16,11,13.5
622,13/09/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,17,5,11
623,14/09/1969,BARRIOMARTIN (MOLINO PIQUERAS),4.5,11,2,6.5
624,15/09/1969,BARRIOMARTIN (MOLINO PIQUERAS),3.6,20,6,13
625,16/09/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,13,5,9
626,17/09/1969,BARRIOMARTIN (MOLINO PIQUERAS),2.2,16,9,12.5
627,18/09/1969,BARRIOMARTIN (MOLINO PIQUERAS),7,11,5,8
628,19/09/1969,BARRIOMARTIN (MOLINO PIQUERAS),1.3,11,4,7.5
629,20/09/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,12,6,9
630,21/09/1969,BARRIOMARTIN (MOLINO PIQUERAS),0,15.5,6,10.75
