"","date","precip_day_mm","rh_mean_day","se_rh_day","rh_max_day","se_rh_max","rh_min_day","se_rh_min","temp_mean_day","se_temp_day","temp_max_day","se_temp_max","temp_min_day","se_temp_min"
"2961",2022-02-08,0,85.2450694444444,1.11860499149874,99.1,1.11860499149874,59.44,1.11860499149874,6.12826388888889,0.217055535242438,11.07,0.217055535242438,2.8,0.217055535242438
"2962",2022-02-09,0,79.5692361111111,0.895679580126209,96.1,0.895679580126209,58.2,0.895679580126209,6.6725,0.230126344052314,12.22,0.230126344052314,2.97,0.230126344052314
"2963",2022-02-10,0,69.8528472222222,1.45385038793448,93.1,1.45385038793448,34.45,1.45385038793448,8.34319444444444,0.286954757336652,14.53,0.286954757336652,4.65,0.286954757336652
"2964",2022-02-11,2.7,98.50625,0.137101540865776,99.1,0.137101540865776,89.7,0.137101540865776,4.30520833333333,0.0829755120136054,6.21,0.0829755120136054,2.03,0.0829755120136054
"2965",2022-02-12,0,90.8169444444444,0.637164718098307,99.1,0.637164718098307,69.97,0.637164718098307,4.81826388888889,0.202041093436161,10.3,0.202041093436161,1.54,0.202041093436161
"2966",2022-02-13,0.1,84.5843055555556,1.27182001955024,99.1,1.27182001955024,56.31,1.27182001955024,5.91076388888889,0.18536519950063,9.97,0.18536519950063,3.04,0.18536519950063
"2967",2022-02-14,5.3,91.89875,0.719102698842195,99.1,0.719102698842195,70.71,0.719102698842195,2.76583333333333,0.114277505619428,5.86,0.114277505619428,0.79,0.114277505619428
"2968",2022-02-15,0.2,79.2454166666667,1.09850416976216,99.1,1.09850416976216,56.23,1.09850416976216,4.67986111111111,0.181052134881033,8.9,0.181052134881033,1.55,0.181052134881033
"2969",2022-02-16,0,83.7885416666667,0.626194708709917,99,0.626194708709917,71.54,0.626194708709917,7.01722222222222,0.191087333746996,10.79,0.191087333746996,4.11,0.191087333746996
"2970",2022-02-17,0.1,88.0711111111111,0.806135394697095,99.1,0.806135394697095,71.22,0.806135394697095,9.07840277777778,0.159808781885173,12.82,0.159808781885173,6.51,0.159808781885173
"2971",2022-02-18,1.5,87.3054861111111,0.940243214362554,99.1,0.940243214362554,63.75,0.940243214362554,7.01729166666667,0.295383809604055,14.32,0.295383809604055,1.83,0.295383809604055
"2972",2022-02-19,4.5,93.7735416666667,0.964721202991949,99.1,0.964721202991949,49.58,0.964721202991949,2.02951388888889,0.0435253645674956,3.54,0.0435253645674956,0.74,0.0435253645674956
"2973",2022-02-20,0,92.5139583333333,0.700119032078666,99,0.700119032078666,63.03,0.700119032078666,4.95833333333333,0.148720520836209,7.6,0.148720520836209,1.55,0.148720520836209
"2974",2022-02-21,0.5,90.2911111111111,0.806481297638854,99,0.806481297638854,69.59,0.806481297638854,5.84409722222222,0.12419466343191,9.53,0.12419466343191,3.65,0.12419466343191
"2975",2022-02-22,0,45.5029166666667,2.48526255782028,99,2.48526255782028,10.24,2.48526255782028,7.32902777777778,0.287171391193503,12.55,0.287171391193503,1.16,0.287171391193503
"2976",2022-02-23,0,32.5758333333333,1.47581273784294,59.59,1.47581273784294,1.32,1.47581273784294,9.98944444444444,0.195882855360697,14.12,0.195882855360697,6.46,0.195882855360697
"2977",2022-02-24,0.1,86.2654861111111,1.5588890873857,99.1,1.5588890873857,49.84,1.5588890873857,5.26895833333333,0.127116530256579,8.5,0.127116530256579,3.38,0.127116530256579
"2978",2022-02-25,5.8,94.6040277777778,0.601043723768215,99.1,0.601043723768215,76.53,0.601043723768215,2.27256944444444,0.0988377361236543,4.51,0.0988377361236543,0.26,0.0988377361236543
"2979",2022-02-26,0,76.1153472222222,0.93898183543069,97.7,0.93898183543069,58.84,0.93898183543069,4.3175,0.29366513967096,9.9,0.29366513967096,-0.59,0.29366513967096
"2980",2022-02-27,0,89.5084722222222,0.583165396400956,99.1,0.583165396400956,75.27,0.583165396400956,6.46215277777778,0.183282127919949,11.05,0.183282127919949,3.32,0.183282127919949
"2981",2022-02-28,0,72.6388194444445,1.32184670999089,97.1,1.32184670999089,43.51,1.32184670999089,9.79923611111111,0.256304066062022,15.36,0.256304066062022,5.05,0.256304066062022
"2982",2022-03-01,0,60.9265277777778,0.827397750119095,95.9,0.827397750119095,44.87,0.827397750119095,10.611875,0.179482089908172,15.11,0.179482089908172,7.55,0.179482089908172
"2983",2022-03-02,2.1,94.8895138888889,0.58571167943319,99.1,0.58571167943319,74.86,0.58571167943319,6.02,0.0941924743396319,9.01,0.0941924743396319,3.72,0.0941924743396319
"2984",2022-03-03,24.6,98.9368055555556,0.0260883258509416,99.1,0.0260883258509416,97,0.0260883258509416,4.26798611111111,0.0884468187231219,6.29,0.0884468187231219,2.63,0.0884468187231219
"2985",2022-03-04,5.6,99,0,99,0,99,0,2.10409722222222,0.0626180635613473,3.17,0.0626180635613473,0.7,0.0626180635613473
"2986",2022-03-05,1,99.0006944444444,0.000694444444444405,99.1,0.000694444444444405,99,0.000694444444444405,0.972847222222222,0.0545208220664003,2.94,0.0545208220664003,0.04,0.0545208220664003
