"","date","precip_mm","temperatura_maxima","temperatura_minima","temp_air_celcius"
"3142",2008-08-09,0,25,16,20.5
"3143",2008-08-10,0,25,12,18.5
"3144",2008-08-11,0,26,16,21
"3145",2008-08-12,3.2,21,18,19.5
"3146",2008-08-13,0.1,21,15,18
"3147",2008-08-14,7.1,17,13,15
"3148",2008-08-15,3.6,17,12,14.5
"3149",2008-08-16,0.1,25,12,18.5
"3150",2008-08-17,0,25,16,20.5
"3151",2008-08-18,0,29,13,21
"3152",2008-08-19,0.4,17,17,17
"3153",2008-08-20,0,25,16,20.5
"3154",2008-08-21,13.4,29,13,21
"3155",2008-08-22,2.7,20,14,17
"3156",2008-08-23,0,21,13,17
"3157",2008-08-24,0.2,25,12,18.5
"3158",2008-08-25,0,21,13,17
"3159",2008-08-26,0,25,15,20
"3160",2008-08-27,0,25,16,20.5
"3161",2008-08-28,0,25,16,20.5
"3162",2008-08-29,0,34,16,25
"3163",2008-08-30,21.1,33,16,24.5
"3164",2008-08-31,0,25,17,21
"3165",2008-09-01,0,26,16,21
"3166",2008-09-02,0,25,16,20.5
"3167",2008-09-03,0,25,15,20
"3168",2008-09-04,0.9,22,15,18.5
"3169",2008-09-05,5.1,26,16,21
"3170",2008-09-06,0,21,16,18.5
"3171",2008-09-07,0,21,12,16.5
"3172",2008-09-08,0,29,12,20.5
"3173",2008-09-09,10.3,27,15,21
"3174",2008-09-10,0,30,15,22.5
"3175",2008-09-11,7.5,20,16,18
"3176",2008-09-12,23,17,12,14.5
"3177",2008-09-13,6.3,17,12,14.5
"3178",2008-09-14,0,20,12,16
"3179",2008-09-15,0,23,11,17
"3180",2008-09-16,0,21,10,15.5
"3181",2008-09-17,0,28,10,19
"3182",2008-09-18,1.7,21,15,18
"3183",2008-09-19,0,21,16,18.5
"3184",2008-09-20,0,22,13,17.5
"3185",2008-09-21,0,25,12,18.5
"3186",2008-09-22,0,20,11,15.5
"3187",2008-09-23,0,20,12,16
"3188",2008-09-24,0,20,8,14
"3189",2008-09-25,0,21,8,14.5
"3190",2008-09-26,0,20,7,13.5
"3191",2008-09-27,0,24,8,16
"3192",2008-09-28,0,25,8,16.5
"3193",2008-09-29,0,21,8,14.5
"3194",2008-09-30,0,17,9,13
"3195",2008-10-01,0,17,12,14.5
"3196",2008-10-02,26.2,16,9,12.5
"3197",2008-10-03,13.1,13,9.5,11.25
"3198",2008-10-04,0,15,8,11.5
"3199",2008-10-05,0,21,4.5,12.75
"3200",2008-10-06,0,25,5,15
"3201",2008-10-07,22.5,17,6.5,11.75
"3202",2008-10-08,12.3,15,8.5,11.75
"3203",2008-10-09,0,16.5,8,12.25
"3204",2008-10-10,0,23,7,15
"3205",2008-10-11,0,23,8,15.5
"3206",2008-10-12,0,23.5,13,18.25
"3207",2008-10-13,0,25,15,20
"3208",2008-10-14,0,18,16,17
"3209",2008-10-15,0,24.5,16,20.25
"3210",2008-10-16,1.3,19,14,16.5
"3211",2008-10-17,0,21,14,17.5
"3212",2008-10-18,0,18,11,14.5
"3213",2008-10-19,0,20,7,13.5
"3214",2008-10-20,0,23,9,16
"3215",2008-10-21,30.4,20,13,16.5
"3216",2008-10-22,0,12,8,10
"3217",2008-10-23,0,13,4,8.5
"3218",2008-10-24,0,17,3,10
"3219",2008-10-25,0,17,4,10.5
"3220",2008-10-26,0,19.5,6,12.75
"3221",2008-10-27,20.5,15,7,11
"3222",2008-10-28,0.9,9,8,8.5
"3223",2008-10-29,12.6,9,4,6.5
"3224",2008-10-30,18.8,11,4,7.5
"3225",2008-10-31,14.3,10,6,8
"3226",2008-11-01,13.1,16,7,11.5
"3227",2008-11-02,32.5,8,7,7.5
"3228",2008-11-03,3.2,9,7,8
"3229",2008-11-04,0,16,5,10.5
"3230",2008-11-05,46.3,10,5,7.5
"3231",2008-11-06,3.1,13,7,10
"3232",2008-11-07,4,12,5,8.5
"3233",2008-11-08,0,17,8,12.5
"3234",2008-11-09,0,17,6,11.5
"3235",2008-11-10,0,17,7,12
"3236",2008-11-11,13.2,13,8,10.5
"3237",2008-11-12,13.4,9,8,8.5
"3238",2008-11-13,0.2,10,7,8.5
"3239",2008-11-14,0.7,10,3,6.5
"3240",2008-11-15,0.2,13,4,8.5
"3241",2008-11-16,0.6,9,7,8
"3242",2008-11-17,4,9,8,8.5
"3243",2008-11-18,33.1,10,8,9
"3244",2008-11-19,0.2,9,8,8.5
"3245",2008-11-20,2.5,9,7,8
"3246",2008-11-21,15.5,13,8,10.5
"3247",2008-11-22,24.5,12,8.5,10.25
"3248",2008-11-23,42.6,9,9,9
"3249",2008-11-24,20.5,7,6,6.5
"3250",2008-11-25,0,5,2,3.5
"3251",2008-11-26,0,7,-1,3
"3252",2008-11-27,0,9,2,5.5
"3253",2008-11-28,0.3,9,-2,3.5
"3254",2008-11-29,0.2,9,0,4.5
"3255",2008-11-30,4.5,8,7,7.5
"3256",2008-12-01,22,6,4.5,5.25
"3257",2008-12-02,9.2,7,2,4.5
"3258",2008-12-03,15.8,7.5,4,5.75
"3259",2008-12-04,17.3,13,6,9.5
"3260",2008-12-05,7.3,12,6,9
"3261",2008-12-06,4.8,11.5,7,9.25
"3262",2008-12-07,0,17,7,12
"3263",2008-12-08,17.6,12,6,9
"3264",2008-12-09,14.6,9,7,8
"3265",2008-12-10,1.3,5,2,3.5
"3266",2008-12-11,7.7,4,1,2.5
"3267",2008-12-12,2.7,7,1,4
"3268",2008-12-13,11.5,7.5,4,5.75
"3269",2008-12-14,23.6,5,3,4
"3270",2008-12-15,0.8,8,1,4.5
"3271",2008-12-16,0,9,1,5
"3272",2008-12-17,12.1,9,6,7.5
"3273",2008-12-18,0,9,6,7.5
"3274",2008-12-19,4.6,9,5,7
"3275",2008-12-20,0,9,4,6.5
"3276",2008-12-21,0,13,4,8.5
"3277",2008-12-22,0,8,0,4
"3278",2008-12-23,0,9,-3,3
"3279",2008-12-24,0,9,-2.5,3.25
"3280",2008-12-25,0,5,-2.5,1.25
"3281",2008-12-26,1.6,4,0,2
"3282",2008-12-27,0,9,2,5.5
"3283",2008-12-28,0.5,13,0,6.5
"3284",2008-12-29,0.3,9,8,8.5
"3285",2008-12-30,0,13,8,10.5
"3286",2008-12-31,0,14,10,12
"3287",2009-01-01,0,14,8,11
"3288",2009-01-02,0,14,6,10
"3289",2009-01-03,0,9,5,7
"3290",2009-01-04,0,9,3,6
"3291",2009-01-05,7.5,5,4,4.5
"3292",2009-01-06,0.4,3,2,2.5
"3293",2009-01-07,0,0,-1,-0.5
"3294",2009-01-08,0,0,-1,-0.5
"3295",2009-01-09,0,5,-5,0
"3296",2009-01-10,0,5,-4,0.5
"3297",2009-01-11,0,9,-3,3
"3298",2009-01-12,0,9,-4,2.5
"3299",2009-01-13,30.1,5,-2,1.5
"3300",2009-01-14,0,13,4,8.5
"3301",2009-01-15,0,9,0,4.5
"3302",2009-01-16,0,13,-1,6
"3303",2009-01-17,0,13,0,6.5
"3304",2009-01-18,0.4,14,3,8.5
"3305",2009-01-19,26.2,13,9,11
"3306",2009-01-20,4.6,9,1,5
"3307",2009-01-21,10.2,6,3,4.5
"3308",2009-01-22,9.2,10,3,6.5
"3309",2009-01-23,31.4,14,6,10
"3310",2009-01-24,19,8,7,7.5
"3311",2009-01-25,9.7,9,4,6.5
"3312",2009-01-26,49.7,8,4,6
"3313",2009-01-27,31.8,7,4,5.5
"3314",2009-01-28,5.5,9,6,7.5
"3315",2009-01-29,1,13,6,9.5
"3316",2009-01-30,0,17,5,11
"3317",2009-01-31,2.9,13,9,11
"3318",2009-02-01,2.5,12,6,9
"3319",2009-02-02,3.4,9,4,6.5
"3320",2009-02-03,0,9,3,6
"3321",2009-02-04,2.4,13,4,8.5
"3322",2009-02-05,3,13,9,11
"3323",2009-02-06,25.5,6,5,5.5
"3324",2009-02-07,28,4,2,3
"3325",2009-02-08,9.2,7,3,5
"3326",2009-02-09,1.3,15,4,9.5
"3327",2009-02-10,34.2,10,8,9
"3328",2009-02-11,74.7,11,5,8
"3329",2009-02-12,0.7,9,6,7.5
"3330",2009-02-13,0,9,0,4.5
"3331",2009-02-14,0,9,0,4.5
"3332",2009-02-15,0,11,0,5.5
"3333",2009-02-16,0,9,-2,3.5
"3334",2009-02-17,0,10,-3,3.5
"3335",2009-02-18,0,9,0,4.5
"3336",2009-02-19,0,13,5,9
"3337",2009-02-20,0,13,2,7.5
"3338",2009-02-21,0,13,0,6.5
"3339",2009-02-22,0.3,11,4,7.5
"3340",2009-02-23,0,9,6.5,7.75
"3341",2009-02-24,0,9,6,7.5
"3342",2009-02-25,0,17,0,8.5
"3343",2009-02-26,0,17,2,9.5
"3344",2009-02-27,0,20,1,10.5
"3345",2009-02-28,0,17,2,9.5
"3346",2009-03-01,12,13,4,8.5
"3347",2009-03-02,3.1,9,8,8.5
"3348",2009-03-03,0.3,13,3,8
"3349",2009-03-04,22,10,4,7
"3350",2009-03-05,21,8,3,5.5
"3351",2009-03-06,7.4,9,5,7
"3352",2009-03-07,4.7,12,5,8.5
"3353",2009-03-08,3.2,13,8,10.5
"3354",2009-03-09,1.3,13,5,9
"3355",2009-03-10,0,17,0,8.5
"3356",2009-03-11,0,13,3,8
"3357",2009-03-12,0,21,5,13
"3358",2009-03-13,0,25,5,15
"3359",2009-03-14,0.2,17,4,10.5
"3360",2009-03-15,0,14,5,9.5
"3361",2009-03-16,0,21,4,12.5
"3362",2009-03-17,0,21,4,12.5
"3363",2009-03-18,0,25,4,14.5
"3364",2009-03-19,0,24,4,14
"3365",2009-03-20,0,21,3,12
"3366",2009-03-21,0,16,0,8
"3367",2009-03-22,0,12,0,6
"3368",2009-03-23,0,17,0,8.5
"3369",2009-03-24,0,9,0,4.5
"3370",2009-03-25,0,13,1,7
"3371",2009-03-26,0,20,3,11.5
"3372",2009-03-27,1.5,18,4,11
"3373",2009-03-28,4.7,9,6,7.5
"3374",2009-03-29,0,12,5,8.5
"3375",2009-03-30,0,13,4,8.5
"3376",2009-03-31,0,13,4,8.5
"3377",2009-04-01,0.3,13,7,10
"3378",2009-04-02,0,13,4,8.5
"3379",2009-04-03,0,13,8,10.5
"3380",2009-04-04,0.4,17,4,10.5
"3381",2009-04-05,0,17,8,12.5
"3382",2009-04-06,27.2,21,5,13
"3383",2009-04-07,6.2,13,8,10.5
"3384",2009-04-08,0,13,6,9.5
"3385",2009-04-09,0,21,4,12.5
"3386",2009-04-10,64,14,9,11.5
"3387",2009-04-11,17.4,9,5,7
"3388",2009-04-12,1.8,13,5,9
"3389",2009-04-13,0,17,8,12.5
"3390",2009-04-14,6.9,17,5,11
"3391",2009-04-15,3.5,13,6,9.5
"3392",2009-04-16,3,16,4,10
"3393",2009-04-17,0,17,7,12
"3394",2009-04-18,0.9,17,4,10.5
"3395",2009-04-19,13.5,13,5,9
"3396",2009-04-20,1.3,13,8,10.5
"3397",2009-04-21,0,13,9,11
"3398",2009-04-22,0,17,8,12.5
"3399",2009-04-23,0,25,7,16
"3400",2009-04-24,4.5,25,4,14.5
"3401",2009-04-25,19.5,9,9,9
"3402",2009-04-26,20,9,7,8
"3403",2009-04-27,8.8,16,8,12
"3404",2009-04-28,8.9,13,8,10.5
"3405",2009-04-29,2.7,13,9,11
"3406",2009-04-30,14.5,17,8,12.5
"3407",2009-05-01,0.2,13,8,10.5
"3408",2009-05-02,0,17,9,13
"3409",2009-05-03,0.6,17,8,12.5
"3410",2009-05-04,0.2,13,11,12
"3411",2009-05-05,0,17,8,12.5
"3412",2009-05-06,0,28,8,18
"3413",2009-05-07,9.2,20,10,15
"3414",2009-05-08,1,13,12,12.5
"3415",2009-05-09,4.5,25,12,18.5
"3416",2009-05-10,7.8,21,12,16.5
"3417",2009-05-11,5,28,13,20.5
"3418",2009-05-12,0,25,12,18.5
"3419",2009-05-13,51.4,21,12,16.5
"3420",2009-05-14,11.5,13,12,12.5
"3421",2009-05-15,0.3,13,9,11
"3422",2009-05-16,0,25,8,16.5
"3423",2009-05-17,0,17,10,13.5
"3424",2009-05-18,0,17,12,14.5
"3425",2009-05-19,0,20,12,16
"3426",2009-05-20,8.5,29,12,20.5
"3427",2009-05-21,0,17,13,15
"3428",2009-05-22,0.5,25,14,19.5
"3429",2009-05-23,12.6,25,15,20
"3430",2009-05-24,1.3,17,16,16.5
"3431",2009-05-25,10.6,21,13,17
"3432",2009-05-26,3.4,16,12,14
"3433",2009-05-27,0,17,9,13
"3434",2009-05-28,0,25,8,16.5
"3435",2009-05-29,0,29,10,19.5
"3436",2009-05-30,0,28,12,20
"3437",2009-05-31,0,25,12,18.5
"3438",2009-06-01,0,25,12,18.5
"3439",2009-06-02,0,25,9,17
"3440",2009-06-03,0,28,12,20
"3441",2009-06-04,3.2,24,12,18
"3442",2009-06-05,2,17,16,16.5
"3443",2009-06-06,7.2,21,12,16.5
"3444",2009-06-07,2.1,21,13,17
"3445",2009-06-08,7,21,14,17.5
"3446",2009-06-09,0,22,8,15
"3447",2009-06-10,0,25,13,19
"3448",2009-06-11,0,21,16,18.5
"3449",2009-06-12,0,29,13,21
"3450",2009-06-13,0,33,16,24.5
"3451",2009-06-14,4.3,25,20,22.5
"3452",2009-06-15,2.2,21,19,20
"3453",2009-06-16,4.1,20,16,18
"3454",2009-06-17,10,29,16,22.5
"3455",2009-06-18,0,25,18,21.5
"3456",2009-06-19,0.4,18,18,18
"3457",2009-06-20,0,21,13,17
"3458",2009-06-21,0,21,12,16.5
"3459",2009-06-22,0,25,12,18.5
"3460",2009-06-23,0,26,11,18.5
"3461",2009-06-24,1,26,14,20
"3462",2009-06-25,0.2,25,14,19.5
"3463",2009-06-26,0,24,16,20
"3464",2009-06-27,0,29,12,20.5
"3465",2009-06-28,0,32,14,23
"3466",2009-06-29,0,33,16,24.5
"3467",2009-06-30,0,32,19,25.5
"3468",2009-07-01,0,33,16,24.5
"3469",2009-07-02,0,22,20,21
"3470",2009-07-03,0.5,26,20,23
"3471",2009-07-04,0.8,21,19,20
"3472",2009-07-05,0,25,18,21.5
"3473",2009-07-06,1.5,21,16,18.5
"3474",2009-07-07,1,21,16,18.5
"3475",2009-07-08,0,21,13,17
"3476",2009-07-09,0,21,14,17.5
"3477",2009-07-10,0,25,12,18.5
"3478",2009-07-11,0,33,13,23
"3479",2009-07-12,0,29,16,22.5
"3480",2009-07-13,0,29,16,22.5
"3481",2009-07-14,0,25,16,20.5
"3482",2009-07-15,0,25,16,20.5
"3483",2009-07-16,1.4,32,16,24
"3484",2009-07-17,24,19,16,17.5
"3485",2009-07-18,0,22,13,17.5
"3486",2009-07-19,0,25,14,19.5
"3487",2009-07-20,0,34,13,23.5
"3488",2009-07-21,0,36.5,18,27.25
"3489",2009-07-22,0,33,16,24.5
"3490",2009-07-23,0,28,16,22
"3491",2009-07-24,0,25,16,20.5
"3492",2009-07-25,0,25,13,19
"3493",2009-07-26,0,33,13,23
"3494",2009-07-27,2.9,21,17,19
"3495",2009-07-28,0,29,17,23
"3496",2009-07-29,0,25,16,20.5
"3497",2009-07-30,0.3,21,17,19
"3498",2009-07-31,0,29,12,20.5
"3499",2009-08-01,5.5,29,13,21
"3500",2009-08-02,0,21,16,18.5
"3501",2009-08-03,0,25,16,20.5
"3502",2009-08-04,0,33,13,23
"3503",2009-08-05,4,29,16,22.5
"3504",2009-08-06,5.1,24,20,22
"3505",2009-08-07,0.3,19,17,18
"3506",2009-08-08,3,17,16,16.5
"3507",2009-08-09,0.8,21,16,18.5
"3508",2009-08-10,0,21,16,18.5
"3509",2009-08-11,0,24,17,20.5
"3510",2009-08-12,0,27,18,22.5
"3511",2009-08-13,0,26,16,21
"3512",2009-08-14,0,29,17,23
"3513",2009-08-15,0,38,17,27.5
"3514",2009-08-16,0,32,17,24.5
"3515",2009-08-17,0.3,25,19,22
"3516",2009-08-18,0,33,20,26.5
"3517",2009-08-19,0,37,20,28.5
"3518",2009-08-20,2.5,25,17,21
"3519",2009-08-21,0,24,18,21
"3520",2009-08-22,0,28,16,22
"3521",2009-08-23,0,37,13,25
"3522",2009-08-24,0,22,18,20
"3523",2009-08-25,3.9,21,18,19.5
"3524",2009-08-26,0,32,16,24
"3525",2009-08-27,0.8,33,16,24.5
"3526",2009-08-28,1.5,21,20,20.5
"3527",2009-08-29,0,21,16,18.5
"3528",2009-08-30,0,25,11,18
"3529",2009-08-31,0,36,12,24
"3530",2009-09-01,0,21,16,18.5
"3531",2009-09-02,0,28,17,22.5
"3532",2009-09-03,1.5,21,16,18.5
"3533",2009-09-04,3.8,17,16,16.5
"3534",2009-09-05,0,21,11,16
"3535",2009-09-06,0,32,10,21
"3536",2009-09-07,0,29,12,20.5
"3537",2009-09-08,0,33,15,24
"3538",2009-09-09,0,28,16,22
"3539",2009-09-10,0,28,15,21.5
"3540",2009-09-11,0,25,16,20.5
"3541",2009-09-12,0,25,14,19.5
"3542",2009-09-13,0,24,15,19.5
"3543",2009-09-14,0,17,12,14.5
"3544",2009-09-15,4,21,9,15
"3545",2009-09-16,0.3,17,12,14.5
"3546",2009-09-17,32.6,21,12,16.5
"3547",2009-09-18,30.5,14,12,13
"3548",2009-09-19,2,14,12,13
"3549",2009-09-20,30.8,17,12,14.5
"3550",2009-09-21,2,21,13,17
"3551",2009-09-22,0,20,15,17.5
"3552",2009-09-23,0,25,15,20
"3553",2009-09-24,0,24,15,19.5
"3554",2009-09-25,0,22,14,18
"3555",2009-09-26,0,21,14,17.5
"3556",2009-09-27,0,25,14,19.5
"3557",2009-09-28,0,24,14,19
"3558",2009-09-29,0,25,15,20
"3559",2009-09-30,0,21,15,18
"3560",2009-10-01,0,21,16,18.5
"3561",2009-10-02,0,20,13,16.5
"3562",2009-10-03,0,21,10,15.5
"3563",2009-10-04,0,24,8,16
"3564",2009-10-05,0,21,9,15
"3565",2009-10-06,0,29,16,22.5
"3566",2009-10-07,2.5,29,15,22
"3567",2009-10-08,6.4,21,16,18.5
"3568",2009-10-09,1,21,14,17.5
"3569",2009-10-10,4.5,21,14,17.5
"3570",2009-10-11,11,17,15,16
"3571",2009-10-12,3.9,17,15,16
"3572",2009-10-13,0,17,7,12
"3573",2009-10-14,0,17,6,11.5
"3574",2009-10-15,0,13,5,9
"3575",2009-10-16,0,13,0,6.5
"3576",2009-10-17,0,13,1,7
"3577",2009-10-18,0,13,2,7.5
"3578",2009-10-19,0,17,1,9
"3579",2009-10-20,13.2,17,13,15
"3580",2009-10-21,6,17,10,13.5
"3581",2009-10-22,34.2,13,8,10.5
"3582",2009-10-23,14.5,13,11,12
"3583",2009-10-24,2.4,21,13,17
"3584",2009-10-25,0.3,17,13,15
"3585",2009-10-26,0,21,13,17
"3586",2009-10-27,0,25,8,16.5
"3587",2009-10-28,0,25,9,17
"3588",2009-10-29,0,21,10,15.5
"3589",2009-10-30,0,21,9,15
"3590",2009-10-31,0,21,12,16.5
"3591",2009-11-01,25.4,22,12,17
"3592",2009-11-02,3.4,13,10,11.5
"3593",2009-11-03,5.4,17,10,13.5
"3594",2009-11-04,13.7,12,10,11
"3595",2009-11-05,27,7,7,7
"3596",2009-11-06,19,13,7,10
"3597",2009-11-07,47.2,10,10,10
"3598",2009-11-08,82.6,9,7,8
"3599",2009-11-09,0.4,9,7,8
"3600",2009-11-10,44.4,11,4,7.5
"3601",2009-11-11,1.5,13,5,9
"3602",2009-11-12,0,17,8,12.5
"3603",2009-11-13,0,18,10,14
"3604",2009-11-14,0.9,20,12,16
"3605",2009-11-15,0,19,9,14
"3606",2009-11-16,0,21,12,16.5
"3607",2009-11-17,0,17,13,15
"3608",2009-11-18,0,13,9,11
"3609",2009-11-19,0,21,6,13.5
"3610",2009-11-20,0,18,8,13
"3611",2009-11-21,1.3,21,8,14.5
"3612",2009-11-22,0,18,7,12.5
"3613",2009-11-23,0,17,6,11.5
"3614",2009-11-24,0,17,2,9.5
"3615",2009-11-25,1.5,17,4,10.5
"3616",2009-11-26,0,16,9,12.5
"3617",2009-11-27,0,9,3,6
"3618",2009-11-28,4.8,13,3,8
"3619",2009-11-29,6.4,12,5,8.5
"3620",2009-11-30,50.8,6,5,5.5
"3621",2009-12-01,6.2,9,6,7.5
"3622",2009-12-02,8.2,15,5,10
"3623",2009-12-03,15.6,10,5,7.5
"3624",2009-12-04,14.4,9,8,8.5
"3625",2009-12-05,0,15,6,10.5
"3626",2009-12-06,0,14,8,11
"3627",2009-12-07,1.1,17,12,14.5
"3628",2009-12-08,0,16,7,11.5
"3629",2009-12-09,0,13,4,8.5
"3630",2009-12-10,0,13,3,8
"3631",2009-12-11,0.6,13,2,7.5
"3632",2009-12-12,0,9,4,6.5
"3633",2009-12-13,0,5,3,4
"3634",2009-12-14,0,3,1,2
"3635",2009-12-15,0,3.5,0,1.75
"3636",2009-12-16,0,4,-2,1
"3637",2009-12-17,0,3,0,1.5
"3638",2009-12-18,7,1,-4,-1.5
"3639",2009-12-19,0,1,-1,0
"3640",2009-12-20,0,5,-4,0.5
"3641",2009-12-21,0,12,-5,3.5
"3642",2009-12-22,5.6,13,10,11.5
"3643",2009-12-23,8.6,14,4,9
"3644",2009-12-24,9.3,17,4,10.5
"3645",2009-12-25,1.3,9,5,7
"3646",2009-12-26,7.9,7,4,5.5
"3647",2009-12-27,0.5,12,3,7.5
"3648",2009-12-28,4.6,15,5,10
"3649",2009-12-29,6.1,13,12,12.5
"3650",2009-12-30,0,17,8,12.5
"3651",2009-12-31,2.7,13,9,11
"3652",2010-01-01,8.4,9,4,6.5
"3653",2010-01-02,0,10,5,7.5
"3654",2010-01-03,3.1,9,4.5,6.75
"3655",2010-01-04,2.9,12.5,4,8.25
"3656",2010-01-05,3,5,4,4.5
"3657",2010-01-06,0,7.5,1,4.25
"3658",2010-01-07,0,4.5,0,2.25
"3659",2010-01-08,0,1,-1,0
"3660",2010-01-09,7,1,-1,0
"3661",2010-01-10,12.8,4,0,2
"3662",2010-01-11,0,8,-1,3.5
"3663",2010-01-12,11.8,5,-4,0.5
"3664",2010-01-13,6.2,10,0,5
"3665",2010-01-14,44.5,9,4,6.5
"3666",2010-01-15,0,13,3,8
"3667",2010-01-16,3.4,13,4,8.5
"3668",2010-01-17,0.6,13,8,10.5
"3669",2010-01-18,0,13,5,9
"3670",2010-01-19,5.8,13,5,9
"3671",2010-01-20,4.5,13,8,10.5
"3672",2010-01-21,0,9,4,6.5
"3673",2010-01-22,1,16,1,8.5
"3674",2010-01-23,3.5,9,5,7
"3675",2010-01-24,4.5,8,7,7.5
"3676",2010-01-25,0,5,3.5,4.25
"3677",2010-01-26,0,7,-2,2.5
"3678",2010-01-27,0,4,0,2
"3679",2010-01-28,10.7,6,0,3
"3680",2010-01-29,42.5,9,1,5
"3681",2010-01-30,34.6,6,5,5.5
"3682",2010-01-31,2.5,5,2,3.5
"3683",2010-02-01,5,8,0,4
"3684",2010-02-02,0,9,0,4.5
"3685",2010-02-03,0,14,-2,6
"3686",2010-02-04,4.4,13,0,6.5
"3687",2010-02-05,1.8,13,5,9
"3688",2010-02-06,7.5,12,4,8
"3689",2010-02-07,0,12,6,9
"3690",2010-02-08,10,9,4,6.5
"3691",2010-02-09,10,5,4,4.5
"3692",2010-02-10,2.2,5,2,3.5
"3693",2010-02-11,2,1,-3,-1
"3694",2010-02-12,7,0,-3,-1.5
"3695",2010-02-13,0,1,-2,-0.5
"3696",2010-02-14,0,1,-1,0
"3697",2010-02-15,0,8,-3,2.5
"3698",2010-02-16,0,9,-2,3.5
"3699",2010-02-17,2.7,9,0,4.5
"3700",2010-02-18,7.6,13,3,8
"3701",2010-02-19,6.4,9,4,6.5
"3702",2010-02-20,0,13,3,8
"3703",2010-02-21,0,12,1,6.5
"3704",2010-02-22,5.8,15,8,11.5
"3705",2010-02-23,0,17,12,14.5
"3706",2010-02-24,0,16,7,11.5
"3707",2010-02-25,2.3,17,8,12.5
"3708",2010-02-26,0.8,16,7,11.5
"3709",2010-02-27,0,19,4,11.5
"3710",2010-02-28,0,18,10,14
"3711",2010-03-01,0,17,6,11.5
"3712",2010-03-02,0,18,2,10
"3713",2010-03-03,0,11,4,7.5
"3714",2010-03-04,3.6,16,8,12
"3715",2010-03-05,5.5,9,4,6.5
"3716",2010-03-06,0,13,1,7
"3717",2010-03-07,0,9,-1,4
"3718",2010-03-08,0,5,-1,2
"3719",2010-03-09,0,5,-3,1
"3720",2010-03-10,0,1,-2,-0.5
"3721",2010-03-11,0.4,5,0,2.5
"3722",2010-03-12,0,5,0,2.5
"3723",2010-03-13,0,9,3,6
"3724",2010-03-14,0,8,1,4.5
"3725",2010-03-15,0,13,4,8.5
"3726",2010-03-16,0,17,-2,7.5
"3727",2010-03-17,0,21,1,11
"3728",2010-03-18,0,19,10,14.5
"3729",2010-03-19,0,21,12,16.5
"3730",2010-03-20,0,21,16,18.5
"3731",2010-03-21,4.5,12,11,11.5
"3732",2010-03-22,0,17,10,13.5
"3733",2010-03-23,0,21,4,12.5
"3734",2010-03-24,3,21,8,14.5
"3735",2010-03-25,0.6,19,12,15.5
"3736",2010-03-26,0,17,8,12.5
"3737",2010-03-27,0,16,8,12
"3738",2010-03-28,0,21,5,13
"3739",2010-03-29,10,21,7,14
"3740",2010-03-30,13.8,11,8,9.5
"3741",2010-03-31,11,16,8,12
"3742",2010-04-01,1.4,12,4,8
"3743",2010-04-02,0,17,4,10.5
"3744",2010-04-03,15.8,17,9,13
"3745",2010-04-04,7,13,7,10
"3746",2010-04-05,0,21,3,12
"3747",2010-04-06,5.6,21,5,13
"3748",2010-04-07,5,13,9,11
"3749",2010-04-08,0,13,8,10.5
"3750",2010-04-09,0,17,4,10.5
"3751",2010-04-10,0,21,4,12.5
"3752",2010-04-11,0,17,5,11
"3753",2010-04-12,0,13,7,10
"3754",2010-04-13,0,13,4,8.5
"3755",2010-04-14,0,17,4,10.5
"3756",2010-04-15,0.4,13,7,10
"3757",2010-04-16,0,20,4,12
"3758",2010-04-17,0,21,4,12.5
"3759",2010-04-18,0,21,9,15
"3760",2010-04-19,0,21,12,16.5
"3761",2010-04-20,0,21,8,14.5
"3762",2010-04-21,6.4,25,9,17
"3763",2010-04-22,4.1,16,13,14.5
"3764",2010-04-23,0,16,12,14
"3765",2010-04-24,0,25,11,18
"3766",2010-04-25,0,20,12,16
"3767",2010-04-26,0,25,8,16.5
"3768",2010-04-27,0,25,9,17
"3769",2010-04-28,0,29,9,19
"3770",2010-04-29,20,29,16,22.5
"3771",2010-04-30,13,17,13.5,15.25
"3772",2010-05-01,12,13,11,12
"3773",2010-05-02,7.8,13,9,11
"3774",2010-05-03,6.5,10,8,9
"3775",2010-05-04,46.9,7,7,7
"3776",2010-05-05,22.9,9,7,8
"3777",2010-05-06,0,13,8,10.5
"3778",2010-05-07,2,17,4,10.5
"3779",2010-05-08,1.6,17,9,13
"3780",2010-05-09,7.4,17,12,14.5
"3781",2010-05-10,0,21,8,14.5
"3782",2010-05-11,0,16,8,12
"3783",2010-05-12,4.3,13,9,11
"3784",2010-05-13,1.4,13,8,10.5
"3785",2010-05-14,12.7,16,4,10
"3786",2010-05-15,23.5,9,7,8
"3787",2010-05-16,0.4,13,8,10.5
"3788",2010-05-17,0,17,8,12.5
"3789",2010-05-18,0,21,8,14.5
"3790",2010-05-19,0,17,8,12.5
"3791",2010-05-20,0,21,8,14.5
"3792",2010-05-21,0,25,8,16.5
"3793",2010-05-22,0,28,9,18.5
"3794",2010-05-23,0,29,10,19.5
"3795",2010-05-24,0,29,13,21
"3796",2010-05-25,0,29,16,22.5
"3797",2010-05-26,6.8,24,13,18.5
"3798",2010-05-27,0.9,21,12,16.5
"3799",2010-05-28,0.4,17,13,15
"3800",2010-05-29,0,21,8,14.5
"3801",2010-05-30,1,18,10,14
"3802",2010-05-31,0,24,16,20
"3803",2010-06-01,0,25,14,19.5
